time,cpu_usage.cpu_percentage
2020-07-21T16:49:54.597000,9.749999999999998
2020-07-21T16:50:56.806000,12.5
2020-07-21T16:51:59.080000,2.7499999999999996
2020-07-21T16:53:01.185000,9.25
2020-07-21T16:54:03.023000,12.75
2020-07-21T16:55:05.409000,2.7499999999999996
2020-07-21T16:56:07.367000,9.5
2020-07-21T16:57:08.652000,12.75
2020-07-21T16:58:10.984000,3.0
2020-07-21T16:59:12.860000,9.5
2020-07-21T17:00:15.435000,12.75
2020-07-21T17:01:17.485000,3.2499999999999996
2020-07-21T17:02:19.074000,9.25
2020-07-21T17:03:20.920000,12.999999999999998
2020-07-21T17:04:22.656000,3.0
2020-07-21T17:05:24.849000,9.0
2020-07-21T17:06:27.148000,12.999999999999998
2020-07-21T17:07:28.425000,3.2499999999999996
2020-07-21T17:08:30.543000,9.25
2020-07-21T17:09:32.468000,13.25
2020-07-21T17:10:34.407000,3.0
2020-07-21T17:11:36.318000,8.75
2020-07-21T17:12:38.918000,3.0
2020-07-21T17:13:41.234000,9.5
2020-07-21T17:14:42.583000,12.249999999999998
2020-07-21T17:15:45.170000,3.0
2020-07-21T17:16:46.683000,9.5
2020-07-21T17:17:48.552000,12.999999999999998
2020-07-21T17:18:51.253000,3.0
2020-07-21T17:19:52.717000,10.0
2020-07-21T17:20:54.422000,12.5
2020-07-21T17:21:57.084000,2.7499999999999996
2020-07-21T17:22:59.145000,9.25
2020-07-21T17:24:01.304000,12.75
2020-07-21T17:25:02.848000,3.0
2020-07-21T17:26:04.930000,8.75
2020-07-21T17:27:06.363000,13.750000000000002
2020-07-21T17:28:09.036000,3.0
2020-07-21T17:29:10.875000,9.25
2020-07-21T17:30:13.457000,12.5
2020-07-21T17:31:14.624000,2.7499999999999996
2020-07-21T17:32:16.599000,9.5
2020-07-21T17:33:19.021000,12.999999999999998
2020-07-21T17:34:21.093000,3.0
2020-07-21T17:35:22.762000,8.75
2020-07-21T17:36:24.487000,13.750000000000002
2020-07-21T17:37:27.345000,3.0
2020-07-21T17:38:29.128000,9.5
2020-07-21T17:39:30.969000,12.5
2020-07-21T17:40:32.544000,3.2499999999999996
2020-07-21T17:41:34.523000,10.0
2020-07-21T17:42:36.623000,13.750000000000002
2020-07-21T17:43:38.986000,9.5
2020-07-21T17:44:40.888000,12.75
2020-07-21T17:45:42.810000,2.7499999999999996
2020-07-21T17:46:45.158000,9.5
2020-07-21T17:47:46.735000,12.5
2020-07-21T17:48:48.791000,3.0
2020-07-21T17:49:50.569000,9.749999999999998
2020-07-21T17:50:52.551000,12.999999999999998
2020-07-21T17:51:54.700000,3.0
2020-07-21T17:52:57.294000,9.749999999999998
2020-07-21T17:53:58.722000,12.0
2020-07-21T17:55:00.639000,3.0
2020-07-21T17:56:02.626000,9.749999999999998
2020-07-21T17:57:04.761000,13.25
2020-07-21T17:58:06.916000,2.7499999999999996
2020-07-21T17:59:08.710000,9.749999999999998
2020-07-21T18:00:10.914000,12.5
2020-07-21T18:01:12.979000,3.0
2020-07-21T18:02:14.572000,9.5
2020-07-21T18:03:17.374000,12.75
2020-07-21T18:04:18.524000,3.0
2020-07-21T18:05:21.162000,8.75
2020-07-21T18:06:22.496000,13.25
2020-07-21T18:07:25.259000,3.0
2020-07-21T18:08:27.099000,9.749999999999998
2020-07-21T18:09:29.162000,12.249999999999998
2020-07-21T18:10:30.906000,2.7499999999999996
2020-07-21T18:11:33.372000,9.0
2020-07-21T18:12:34.887000,12.999999999999998
2020-07-21T18:13:37.019000,2.7499999999999996
2020-07-21T18:14:39.338000,12.0
2020-07-21T18:15:41.128000,3.0
2020-07-21T18:16:42.912000,9.5
2020-07-21T18:17:44.686000,13.25
2020-07-21T18:18:47.109000,3.0
2020-07-21T18:19:49.015000,9.25
2020-07-21T18:20:50.794000,12.999999999999998
2020-07-21T18:21:52.139000,2.7499999999999996
2020-07-21T18:22:55.059000,9.5
2020-07-21T18:23:56.578000,12.75
2020-07-21T18:24:58.200000,3.0
2020-07-21T18:26:01.033000,9.5
2020-07-21T18:27:03.255000,13.25
2020-07-21T18:28:04.228000,3.0
2020-07-21T18:29:06.207000,9.749999999999998
2020-07-21T18:30:08.986000,14.249999999999998
2020-07-21T18:31:10.891000,3.2499999999999996
2020-07-21T18:32:11.852000,9.0
2020-07-21T18:33:14.590000,15.0
2020-07-21T18:34:17.244000,3.2499999999999996
2020-07-21T18:35:18.798000,8.75
2020-07-21T18:36:20.057000,14.75
2020-07-21T18:37:23.467000,3.2499999999999996
2020-07-21T18:38:24.795000,9.25
2020-07-21T18:39:27.026000,14.75
2020-07-21T18:40:29.108000,3.2499999999999996
2020-07-21T18:41:31.117000,7.5
2020-07-21T18:42:33.799000,18.0
2020-07-21T18:43:34.711000,3.9999999999999996
2020-07-21T18:44:37.066000,9.749999999999998
2020-07-21T18:45:38.989000,3.2499999999999996
2020-07-21T18:46:40.786000,9.25
2020-07-21T18:47:43.263000,14.499999999999998
2020-07-21T18:48:44.843000,3.4999999999999996
2020-07-21T18:49:46.994000,9.25
2020-07-21T18:50:49.739000,15.25
2020-07-21T18:51:51.310000,3.0
2020-07-21T18:52:53.030000,9.0
2020-07-21T18:53:54.882000,12.249999999999998
2020-07-21T18:54:56.639000,2.5
2020-07-21T18:55:59.327000,9.5
2020-07-21T18:57:01.055000,12.999999999999998
2020-07-21T18:58:03.281000,3.0
2020-07-21T18:59:04.973000,9.749999999999998
2020-07-21T19:00:07.237000,12.0
2020-07-21T19:01:09.639000,2.7499999999999996
2020-07-21T19:02:10.427000,9.25
2020-07-21T19:03:12.752000,12.999999999999998
2020-07-21T19:04:15.356000,3.0
2020-07-21T19:05:17.308000,9.25
2020-07-21T19:06:18.855000,12.75
2020-07-21T19:07:21.112000,3.0
2020-07-21T19:08:23.102000,9.25
2020-07-21T19:09:24.908000,13.750000000000002
2020-07-21T19:10:27.422000,2.7499999999999996
2020-07-21T19:11:28.794000,9.25
2020-07-21T19:12:30.942000,12.75
2020-07-21T19:13:32.945000,3.0
2020-07-21T19:14:34.443000,9.5
2020-07-21T19:15:37.056000,12.249999999999998
2020-07-21T19:16:38.583000,9.749999999999998
2020-07-21T19:17:41.227000,12.5
2020-07-21T19:18:42.663000,3.0
2020-07-21T19:19:45.257000,9.5
2020-07-21T19:20:46.706000,12.249999999999998
2020-07-21T19:21:48.819000,2.5
2020-07-21T19:22:51.248000,9.5
2020-07-21T19:23:53.390000,12.0
2020-07-21T19:24:55.132000,2.7499999999999996
2020-07-21T19:25:56.748000,9.25
2020-07-21T19:27:01.637000,11.749999999999998
2020-07-21T19:28:01.198000,2.25
2020-07-21T19:29:03.590000,9.25
2020-07-21T19:30:05.392000,12.0
2020-07-21T19:31:07.403000,3.0
2020-07-21T19:32:09.149000,9.5
2020-07-21T19:33:11.353000,12.249999999999998
2020-07-21T19:34:13.549000,2.7499999999999996
2020-07-21T19:35:15.279000,9.25
2020-07-21T19:36:16.827000,11.5
2020-07-21T19:37:18.188000,3.0
2020-07-21T19:38:21.525000,9.25
2020-07-21T19:39:23.388000,12.5
2020-07-21T19:40:25.591000,2.7499999999999996
2020-07-21T19:41:27.635000,9.0
2020-07-21T19:42:29.429000,13.25
2020-07-21T19:43:31.001000,2.7499999999999996
2020-07-21T19:44:33.175000,9.25
2020-07-21T19:45:35.460000,12.249999999999998
2020-07-21T19:46:37.283000,2.5
2020-07-21T19:47:39.716000,12.249999999999998
2020-07-21T19:48:40.997000,2.7499999999999996
2020-07-21T19:49:43.678000,9.749999999999998
2020-07-21T19:50:45.489000,12.5
2020-07-21T19:51:47.225000,2.5
2020-07-21T19:52:49.507000,9.0
2020-07-21T19:53:50.713000,13.25
2020-07-21T19:54:52.881000,3.0
2020-07-21T19:55:55.053000,9.5
2020-07-21T19:56:56.787000,12.5
2020-07-21T19:57:58.802000,2.5
2020-07-21T19:59:01.308000,9.25
2020-07-21T20:00:03.030000,12.249999999999998
2020-07-21T20:01:04.830000,2.7499999999999996
2020-07-21T20:02:07.098000,8.249999999999998
2020-07-21T20:03:08.914000,12.75
2020-07-21T20:04:11.254000,2.5
2020-07-21T20:05:13.690000,9.5
2020-07-21T20:06:15.266000,11.5
2020-07-21T20:07:17.456000,3.0
2020-07-21T20:08:19.182000,9.5
2020-07-21T20:09:21.154000,13.25
2020-07-21T20:10:22.860000,2.7499999999999996
2020-07-21T20:11:25.335000,9.25
2020-07-21T20:12:27.799000,13.25
2020-07-21T20:13:29.275000,2.7499999999999996
2020-07-21T20:14:29.607000,9.5
2020-07-21T20:15:33.245000,12.0
2020-07-21T20:16:35.232000,2.7499999999999996
2020-07-21T20:17:36.997000,9.5
2020-07-21T20:18:39.472000,2.7499999999999996
2020-07-21T20:19:41.043000,9.749999999999998
2020-07-21T20:20:43.350000,12.249999999999998
2020-07-21T20:21:45.414000,2.7499999999999996
2020-07-21T20:22:47.316000,9.25
2020-07-21T20:23:49.250000,12.999999999999998
2020-07-21T20:24:51.204000,3.0
2020-07-21T20:25:53.704000,8.5
2020-07-21T20:26:55.343000,13.499999999999998
2020-07-21T20:27:57.805000,2.7499999999999996
2020-07-21T20:28:58.939000,9.0
2020-07-21T20:30:01.185000,12.5
2020-07-21T20:31:03.849000,2.5
2020-07-21T20:32:05.267000,9.5
2020-07-21T20:33:06.833000,12.249999999999998
2020-07-21T20:34:09.670000,2.7499999999999996
2020-07-21T20:35:11.523000,9.749999999999998
2020-07-21T20:36:12.871000,12.249999999999998
2020-07-21T20:37:15.498000,2.7499999999999996
2020-07-21T20:38:17.822000,7.999999999999999
2020-07-21T20:39:19.494000,15.499999999999996
2020-07-21T20:40:21.412000,2.7499999999999996
2020-07-21T20:41:23.052000,8.249999999999998
2020-07-21T20:42:25.279000,13.999999999999998
2020-07-21T20:43:27.259000,2.7499999999999996
2020-07-21T20:44:29.120000,9.0
2020-07-21T20:45:31.251000,12.5
2020-07-21T20:46:33.513000,2.7499999999999996
2020-07-21T20:47:35.940000,10.0
2020-07-21T20:48:37.609000,12.249999999999998
2020-07-21T20:49:39.270000,9.749999999999998
2020-07-21T20:50:41.144000,12.249999999999998
2020-07-21T20:51:43.358000,3.0
2020-07-21T20:52:45.311000,10.0
2020-07-21T20:53:47.294000,11.749999999999998
2020-07-21T20:54:49.165000,3.0
2020-07-21T20:55:51.572000,9.749999999999998
2020-07-21T20:56:52.939000,12.0
2020-07-21T20:57:54.749000,2.7499999999999996
2020-07-21T20:58:57.386000,9.25
2020-07-21T20:59:59.501000,12.249999999999998
2020-07-21T21:01:01.397000,2.7499999999999996
2020-07-21T21:02:03.586000,9.0
2020-07-21T21:03:05.415000,12.75
2020-07-21T21:04:07.396000,2.7499999999999996
2020-07-21T21:05:09.770000,9.5
2020-07-21T21:06:11.638000,12.0
2020-07-21T21:07:13.664000,2.7499999999999996
2020-07-21T21:08:15.019000,9.749999999999998
2020-07-21T21:09:17.222000,11.5
2020-07-21T21:10:19.199000,3.0
2020-07-21T21:11:21.015000,8.75
2020-07-21T21:12:23.661000,13.25
2020-07-21T21:13:25.209000,2.7499999999999996
2020-07-21T21:14:27.810000,9.5
2020-07-21T21:15:29.118000,11.749999999999998
2020-07-21T21:16:31.443000,2.7499999999999996
2020-07-21T21:17:33.470000,9.5
2020-07-21T21:18:35.015000,12.0
2020-07-21T21:19:37.331000,2.7499999999999996
2020-07-21T21:20:39.930000,12.249999999999998
2020-07-21T21:21:41.345000,3.0
2020-07-21T21:22:43.123000,9.0
2020-07-21T21:23:45.565000,13.499999999999998
2020-07-21T21:24:47.400000,3.0
2020-07-21T21:25:49.546000,9.749999999999998
2020-07-21T21:26:51.585000,12.249999999999998
2020-07-21T21:27:53.319000,2.5
2020-07-21T21:28:56.128000,9.749999999999998
2020-07-21T21:29:57.261000,11.749999999999998
2020-07-21T21:30:59.477000,3.0
2020-07-21T21:32:01.293000,9.5
2020-07-21T21:33:03.556000,12.5
2020-07-21T21:34:05.622000,2.7499999999999996
2020-07-21T21:35:07.505000,9.5
2020-07-21T21:36:08.969000,12.75
2020-07-21T21:37:11.457000,3.0
2020-07-21T21:38:13.525000,9.749999999999998
2020-07-21T21:39:14.645000,12.75
2020-07-21T21:40:18.104000,2.7499999999999996
2020-07-21T21:41:19.152000,10.0
2020-07-21T21:42:21.214000,13.25
2020-07-21T21:43:23.585000,3.0
2020-07-21T21:44:25.248000,9.5
2020-07-21T21:45:27.160000,12.999999999999998
2020-07-21T21:46:29.836000,2.7499999999999996
2020-07-21T21:47:31.144000,10.0
2020-07-21T21:48:32.876000,12.5
2020-07-21T21:49:35.646000,3.0
2020-07-21T21:50:37.431000,9.25
2020-07-21T21:51:39.048000,2.7499999999999996
2020-07-21T21:52:41.613000,9.25
2020-07-21T21:53:43.739000,12.75
2020-07-21T21:54:45.668000,2.5
2020-07-21T21:55:47.654000,7.749999999999998
2020-07-21T21:56:50.039000,13.999999999999998
2020-07-21T21:57:51.106000,2.7499999999999996
2020-07-21T21:58:53.293000,9.749999999999998
2020-07-21T21:59:55.121000,12.0
2020-07-21T22:00:56.723000,3.0
2020-07-21T22:01:59.505000,9.749999999999998
2020-07-21T22:03:01.593000,12.75
2020-07-21T22:04:03.537000,3.0
2020-07-21T22:05:05.455000,9.749999999999998
2020-07-21T22:06:07.506000,12.75
2020-07-21T22:07:09.255000,3.0
2020-07-21T22:08:11.436000,9.749999999999998
2020-07-21T22:09:13.560000,12.0
2020-07-21T22:10:16.141000,2.7499999999999996
2020-07-21T22:11:17.310000,8.75
2020-07-21T22:12:19.510000,14.249999999999998
2020-07-21T22:13:21.337000,2.7499999999999996
2020-07-21T22:14:23.296000,9.25
2020-07-21T22:15:25.295000,12.5
2020-07-21T22:16:27.506000,3.0
2020-07-21T22:17:29.710000,9.749999999999998
2020-07-21T22:18:31.485000,12.75
2020-07-21T22:19:32.966000,2.7499999999999996
2020-07-21T22:20:35.249000,9.749999999999998
2020-07-21T22:21:37.500000,2.5
2020-07-21T22:22:39.118000,9.5
2020-07-21T22:23:41.056000,12.5
2020-07-21T22:24:43.300000,2.7499999999999996
2020-07-21T22:25:45.369000,10.0
2020-07-21T22:26:47.446000,12.5
2020-07-21T22:27:49.592000,3.0
2020-07-21T22:28:51.880000,9.5
2020-07-21T22:29:53.532000,12.999999999999998
2020-07-21T22:30:55.301000,3.0
2020-07-21T22:31:57.447000,9.749999999999998
2020-07-21T22:32:59.709000,12.75
2020-07-21T22:34:01.159000,3.0
2020-07-21T22:35:03.596000,10.0
2020-07-21T22:36:05.472000,12.5
2020-07-21T22:37:07.706000,3.0
2020-07-21T22:38:09.773000,10.25
2020-07-21T22:39:11.365000,12.0
2020-07-21T22:40:14.086000,2.7499999999999996
2020-07-21T22:41:14.653000,8.249999999999998
2020-07-21T22:42:17.019000,14.249999999999998
2020-07-21T22:43:19.954000,3.0
2020-07-21T22:44:21.627000,9.5
2020-07-21T22:45:23.596000,12.5
2020-07-21T22:46:25.398000,3.0
2020-07-21T22:47:27.481000,10.0
2020-07-21T22:48:29.689000,12.5
2020-07-21T22:49:31.623000,3.0
2020-07-21T22:50:33.437000,10.0
2020-07-21T22:51:35.496000,12.5
2020-07-21T22:52:37.341000,2.7499999999999996
2020-07-21T22:53:39.227000,12.0
2020-07-21T22:54:41.371000,2.7499999999999996
2020-07-21T22:55:43.230000,9.25
2020-07-21T22:56:45.875000,12.75
2020-07-21T22:57:47.098000,3.0
2020-07-21T22:58:49.509000,8.75
2020-07-21T22:59:51.654000,13.25
2020-07-21T23:00:53.789000,2.7499999999999996
2020-07-21T23:01:55.086000,9.749999999999998
2020-07-21T23:02:57.908000,12.0
2020-07-21T23:03:59.583000,2.7499999999999996
2020-07-21T23:05:01.273000,9.5
2020-07-21T23:06:03.511000,12.249999999999998
2020-07-21T23:07:05.383000,2.7499999999999996
2020-07-21T23:08:07.139000,8.5
2020-07-21T23:09:08.925000,13.750000000000002
2020-07-21T23:10:11.895000,2.5
2020-07-21T23:11:13.282000,9.5
2020-07-21T23:12:15.299000,12.5
2020-07-21T23:13:17.554000,2.5
2020-07-21T23:14:20.499000,9.25
2020-07-21T23:15:21.805000,12.0
2020-07-21T23:16:23.238000,3.0
2020-07-21T23:17:26.104000,9.749999999999998
2020-07-21T23:18:27.757000,12.249999999999998
2020-07-21T23:19:29.944000,2.7499999999999996
2020-07-21T23:20:31.718000,9.749999999999998
2020-07-21T23:21:33.859000,12.5
2020-07-21T23:22:36.591000,3.0
2020-07-21T23:23:38.411000,11.749999999999998
2020-07-21T23:24:40.478000,2.7499999999999996
2020-07-21T23:25:41.640000,9.5
2020-07-21T23:26:44.072000,12.5
2020-07-21T23:27:46.301000,2.5
2020-07-21T23:28:47.765000,9.749999999999998
2020-07-21T23:29:50.229000,11.5
2020-07-21T23:30:52.047000,3.0
2020-07-21T23:31:53.094000,9.749999999999998
2020-07-21T23:32:56.880000,11.749999999999998
2020-07-21T23:33:58.365000,2.5
2020-07-21T23:35:00.330000,10.0
2020-07-21T23:36:02.422000,11.749999999999998
2020-07-21T23:37:05.170000,3.0
2020-07-21T23:38:06.324000,10.0
2020-07-21T23:39:06.910000,11.749999999999998
2020-07-21T23:40:10.909000,3.0
2020-07-21T23:41:11.548000,9.749999999999998
2020-07-21T23:42:13.976000,11.749999999999998
2020-07-21T23:43:16.003000,2.7499999999999996
2020-07-21T23:44:16.986000,9.749999999999998
2020-07-21T23:45:20.004000,11.5
2020-07-21T23:46:22.369000,2.5
2020-07-21T23:47:23.870000,10.0
2020-07-21T23:48:26.054000,11.5
2020-07-21T23:49:27.454000,2.7499999999999996
2020-07-21T23:50:28.857000,10.0
2020-07-21T23:51:31.465000,11.5
2020-07-21T23:52:34.452000,3.0
2020-07-21T23:53:36.191000,10.0
2020-07-21T23:54:38.309000,2.5
2020-07-21T23:55:39.794000,9.749999999999998
2020-07-21T23:56:42.218000,11.25
2020-07-21T23:57:44.530000,2.5
2020-07-21T23:58:46.066000,10.0
2020-07-21T23:59:47.725000,10.999999999999998
2020-07-22T00:00:50.638000,2.7499999999999996
2020-07-22T00:01:50.653000,9.5
2020-07-22T00:02:54.380000,13.25
2020-07-22T00:03:54.765000,2.7499999999999996
2020-07-22T00:04:57.116000,10.0
2020-07-22T00:05:59.495000,11.749999999999998
2020-07-22T00:07:00.940000,2.5
2020-07-22T00:08:03.408000,8.5
2020-07-22T00:09:05.901000,13.499999999999998
2020-07-22T00:10:08.050000,2.5
2020-07-22T00:11:09.475000,9.5
2020-07-22T00:12:12.234000,12.0
2020-07-22T00:13:12.847000,2.5
2020-07-22T00:14:15.516000,9.25
2020-07-22T00:15:17.949000,11.25
2020-07-22T00:16:19.587000,2.5
2020-07-22T00:17:21.807000,9.5
2020-07-22T00:18:23.282000,11.5
2020-07-22T00:19:25.107000,2.5
2020-07-22T00:20:27.733000,9.749999999999998
2020-07-22T00:21:29.608000,10.999999999999998
2020-07-22T00:22:31.564000,3.0
2020-07-22T00:23:33.740000,9.25
2020-07-22T00:24:34.985000,11.5
2020-07-22T00:25:37.407000,9.5
2020-07-22T00:26:39.386000,12.249999999999998
2020-07-22T00:27:41.460000,3.4999999999999996
2020-07-22T00:28:43.530000,9.749999999999998
2020-07-22T00:29:45.408000,12.5
2020-07-22T00:30:47.728000,2.5
2020-07-22T00:31:49.183000,9.5
2020-07-22T00:32:51.430000,12.5
2020-07-22T00:33:53.166000,3.0
2020-07-22T00:34:54.768000,9.5
2020-07-22T00:35:56.626000,12.249999999999998
2020-07-22T00:36:59.358000,3.0
2020-07-22T00:38:01.618000,9.25
2020-07-22T00:39:03.782000,13.750000000000002
2020-07-22T00:40:05.538000,2.7499999999999996
2020-07-22T00:41:07.042000,9.5
2020-07-22T00:42:09.482000,12.0
2020-07-22T00:43:11.245000,2.5
2020-07-22T00:44:13.471000,9.5
2020-07-22T00:45:15.649000,11.25
2020-07-22T00:46:17.277000,2.25
2020-07-22T00:47:19.096000,9.25
2020-07-22T00:48:21.201000,11.5
2020-07-22T00:49:23.364000,2.5
2020-07-22T00:50:25.535000,9.749999999999998
2020-07-22T00:51:27.266000,10.999999999999998
2020-07-22T00:52:29.891000,2.7499999999999996
2020-07-22T00:53:31.669000,10.0
2020-07-22T00:54:33.276000,11.25
2020-07-22T00:55:35.536000,2.5
2020-07-22T00:56:37.857000,12.999999999999998
2020-07-22T00:57:39.223000,2.7499999999999996
2020-07-22T00:58:41.877000,9.749999999999998
2020-07-22T00:59:43.417000,10.999999999999998
2020-07-22T01:00:45.759000,2.5
2020-07-22T01:01:47.671000,8.5
2020-07-22T01:02:49.397000,15.499999999999996
2020-07-22T01:03:50.922000,2.5
2020-07-22T01:04:53.496000,9.749999999999998
2020-07-22T01:05:54.955000,10.999999999999998
2020-07-22T01:06:57.390000,2.25
2020-07-22T01:07:59.700000,9.749999999999998
2020-07-22T01:09:02.159000,10.75
2020-07-22T01:10:03.230000,2.25
2020-07-22T01:11:05.688000,9.5
2020-07-22T01:12:07.403000,12.249999999999998
2020-07-22T01:13:10.181000,2.25
2020-07-22T01:14:11.526000,9.5
2020-07-22T01:15:14.428000,10.75
2020-07-22T01:16:16.502000,2.5
2020-07-22T01:17:17.736000,9.749999999999998
2020-07-22T01:18:20.194000,12.5
2020-07-22T01:19:21.899000,2.5
2020-07-22T01:20:24.188000,9.5
2020-07-22T01:21:25.956000,11.25
2020-07-22T01:22:27.909000,2.5
2020-07-22T01:23:30.421000,9.25
2020-07-22T01:24:31.510000,13.499999999999998
2020-07-22T01:25:33.235000,2.5
2020-07-22T01:26:36.341000,9.749999999999998
2020-07-22T01:27:37.796000,1.9999999999999998
2020-07-22T01:28:39.356000,9.749999999999998
2020-07-22T01:29:41.638000,10.75
2020-07-22T01:30:44.628000,2.5
2020-07-22T01:31:46.265000,9.5
2020-07-22T01:32:47.106000,10.999999999999998
2020-07-22T01:33:49.238000,2.25
2020-07-22T01:34:51.272000,9.0
2020-07-22T01:35:54.139000,11.5
2020-07-22T01:36:54.572000,2.5
2020-07-22T01:37:56.731000,9.749999999999998
2020-07-22T01:38:59.010000,10.499999999999998
2020-07-22T01:40:01.069000,1.9999999999999998
2020-07-22T01:41:02.942000,9.749999999999998
2020-07-22T01:42:05.623000,12.0
2020-07-22T01:43:07.736000,2.25
2020-07-22T01:44:09.298000,9.749999999999998
2020-07-22T01:45:12.391000,10.499999999999998
2020-07-22T01:46:13.294000,2.5
2020-07-22T01:47:16.325000,9.749999999999998
2020-07-22T01:48:17.693000,10.75
2020-07-22T01:49:19.511000,2.25
2020-07-22T01:50:21.712000,9.749999999999998
2020-07-22T01:51:24.146000,10.499999999999998
2020-07-22T01:52:26.224000,2.5
2020-07-22T01:53:26.604000,9.5
2020-07-22T01:54:29.608000,10.75
2020-07-22T01:55:31.723000,1.9999999999999998
2020-07-22T01:56:33.799000,9.5
2020-07-22T01:57:35.874000,11.25
2020-07-22T01:58:37.869000,9.25
2020-07-22T01:59:40.081000,13.999999999999998
2020-07-22T02:00:42.199000,2.5
2020-07-22T02:01:44.255000,9.5
2020-07-22T02:02:45.333000,10.75
2020-07-22T02:03:47.096000,2.5
2020-07-22T02:04:49.110000,9.5
2020-07-22T02:05:52.716000,12.249999999999998
2020-07-22T02:06:52.930000,1.9999999999999998
2020-07-22T02:07:54.954000,9.5
2020-07-22T02:08:57.628000,11.5
2020-07-22T02:09:59.678000,1.9999999999999998
2020-07-22T02:11:02.122000,9.25
2020-07-22T02:12:03.916000,11.5
2020-07-22T02:13:05.467000,2.5
2020-07-22T02:14:08.645000,9.0
2020-07-22T02:15:09.543000,14.249999999999998
2020-07-22T02:16:12.210000,1.9999999999999998
2020-07-22T02:17:13.620000,9.5
2020-07-22T02:18:15.818000,12.0
2020-07-22T02:19:18.193000,2.25
2020-07-22T02:20:19.839000,9.749999999999998
2020-07-22T02:21:21.322000,11.749999999999998
